pid	sid	vcf_id
P93867	S22752	UW_EPIC_4116
P93869	S43433	JHU_TSS_295_1447_1
P93894	S44860	JHU_TSS_810_2410_1
P93919	S80840	UNC_MOD1361
P93925	S31921	UW_EPIC_337
P93934	S86244	JHU_CFRD_322_10381_1
P93951	S26134	UNC_MOD0863
P93973	S93923	UW_EPIC_3350
P93992	S56342	JHU_TSS_178_1236_1
P93994	S44084	UNC_MOD1805
P93999	S76701	UW_EPIC_1579
P94040	S33099	JHU_TSS_641_3000_1
P94069	S66680	JHU_TSS_195_1261_1
P94078	S72024	UNC_MOD1086
P94087	S37918	UW_EPIC_1540
P94093	S51706	UW_EPIC_1483
P94105	S82374	UW_EPIC_2619
P94134	S32438	JHU_TSS_486_1806_1
P94146	S33932	UNC_MOD2086
P94183	S41204	UW_EPIC_226
P94189	S50408	JHU_TSS_344_1542_1
P94191	S75327	UNC_MOD1986
P94223	S88939	UW_EPIC_3622
P94250	S32552	UNC_CFLD3004
P94257	S87322	JHU_TSS_345_1544_1
P94261	S72701	UW_EPIC_35199
P94265	S73472	UNC_MOD1357
P94292	S55731	UW_EPIC_3754
P94307	S95211	UW_EPIC_3705
P94309	S26197	JHU_TSS_45_1024_1
P94321	S94903	UNC_MOD2305
P94361	S71232	JHU_TSS_207_1285_1
P94385	S83162	JHU_TSS_212_1296_1
P94431	S45357	UNC_MOD1770
P94438	S12335	JHU_CFRD_224_10278_1
P94441	S96592	UNC_MOD0403
P94454	S69667	UNC_MOD1033
P94490	S92906	JHU_TSS_41_1696_1
P94505	S60128	JHU_TSS_389_1650_1
P94511	S68473	UW_EPIC_2262
P94522	S96913	UNC_CFLD1749
P94599	S36904	UW_EPIC_3628_1
P94609	S87844	JHU_CFRD_532_10592_1
P94616	S94578	JHU_TSS_196_1263_1
P94658	S91101	UNC_MOD2161
P94665	S37201	UNC_MOD2575
P94673	S97009	UNC_MOD1091
P94752	S87075	UNC_MOD2168
P94802	S20639	UW_EPIC_4097
P94805	S72529	UW_EPIC_3815
P94806	S28433	UNC_MOD0590
P94820	S50052	UNC_MOD1243
P94858	S78832	UNC_MOD1287
P94905	S89670	JHU_TSS_943_2666_1
P94913	S33372	UNC_MOD1265
P94929	S89319	UW_EPIC_8529
P94960	S88377	UNC_MOD1429
P94965	S19019	UNC_MOD0637
P94979	S91216	UW_EPIC_1852
P94988	S45001	UW_EPIC_1010
P95019	S32600	JHU_TSS_370_1586_1
P95044	S11009	UW_EPIC_2552
P95048	S51504	UW_EPIC_1844
P95075	S81866	JHU_TSS_688_2180_1
P95089	S68412	UNC_MOD1845
P95091	S89601	JHU_TSS_530_1892_1
P95101	S39657	JHU_TSS_88_1102_1
P95126	S73222	JHU_TSS_783_2363_1
P95127	S72570	UW_EPIC_8431
P95131	S80195	JHU_TSS_900_2584_1
P95158	S31288	JHU_TSS_205_1281_1
P95178	S59218	UW_EPIC_2453
P95187	S69591	UNC_MOD1527
P95197	S82477	UNC_MOD0701
P95212	S93227	UNC_MOD2567
P95216	S86549	UW_EPIC_181
P95233	S83863	JHU_TSS_503_2304_1
P95238	S76371	JHU_TSS_970_2714_1
P95242	S55858	JHU_TSS_297_1450_1
P95286	S82843	UW_EPIC_2347
P95342	S12944	UW_EPIC_2647
P95348	S47087	UW_EPIC_4130
P95393	S49676	UNC_MOD2721
P95402	S19777	UNC_MOD0429
P95407	S29829	JHU_TSS_215_1299_1
P95419	S58498	JHU_TSS_257_1571_1
P95422	S79711	JHU_TSS_252_1363_1
P95438	S74000	UW_EPIC_470
P95448	S79293	UW_EPIC_2819
P95468	S26562	UW_EPIC_5103
P95476	S68783	UNC_MOD1448
P95530	S88651	UW_EPIC_2996
P95542	S90467	UNC_MOD1402
P95562	S24310	UW_EPIC_2467
P95573	S12646	UNC_MOD1573
P95600	S13416	JHU_TSS_846_2644_1
P95602	S26684	UW_EPIC_3102
P95603	S36479	UNC_MOD0858
P95607	S59957	UW_EPIC_2355
P95614	S44596	UW_EPIC_3471
P95616	S49807	UNC_MOD2547
P95621	S61425	JHU_TSS_103_1123_1
P95629	S77308	JHU_TSS_546_1916_1
P95632	S40843	UNC_MOD1538
P95652	S70921	UNC_CFLD3097
P95656	S43322	JHU_TSS_654_2109_1
P95670	S89688	UW_EPIC_1697
P95676	S50237	JHU_CFRD_117_10145_1
P95677	S85919	UNC_MOD0557
P95685	S77743	JHU_TSS_960_2706_1
P95692	S80201	UNC_MOD2560
P95702	S87421	JHU_TSS_1035_2852_1
P95713	S16182	UNC_MOD0533
P95720	S25858	JHU_TSS_514_1863_1
P95730	S14126	UNC_MOD2680
P95760	S16157	UNC_MOD1642
P95770	S14210	UNC_MOD0706
P95771	S99805	UNC_MOD0994
P95798	S68533	UW_EPIC_187
P95799	S74952	JHU_TSS_924_2623_1
P95805	S90545	UNC_MOD1648
P95808	S69913	JHU_TSS_308_1472_1
P95812	S31357	UW_EPIC_2350
P95829	S37097	UNC_MOD0866
P95835	S33292	UW_EPIC_1657
P95848	S61813	JHU_TSS_131_1164_1
P95849	S64031	UNC_MOD2496
P95850	S87823	JHU_TSS_104_1125_1
P95875	S33545	JHU_TSS_680_2164_1
P95883	S53857	JHU_TSS_23_45_1
P95893	S62517	UW_EPIC_3167
P95929	S52708	UNC_MOD1073
P95948	S62795	UNC_MOD2193
P95967	S29556	JHU_CFRD_389_10449_1
P95969	S90319	UW_EPIC_2516
P95984	S37357	JHU_TSS_674_2152_1
P96054	S43836	UW_EPIC_2230
P96066	S17129	UW_EPIC_2233
P96109	S80668	UNC_MOD0743
P96134	S86762	JHU_TSS_927_2664_1
P96147	S49610	UNC_CFLD9924
P96152	S62760	JHU_TSS_508_1848_1
P96170	S36821	UW_EPIC_1698
P96181	S87074	UW_EPIC_3618_1
P96200	S75999	UNC_MOD0630
P96208	S84181	UW_EPIC_3002
P96218	S48216	JHU_TSS_1023_2830_1
P96233	S18470	UNC_MOD0541
P96263	S55039	UNC_MOD0264
P96290	S56557	UNC_MOD1510
P96319	S64639	UW_EPIC_2345
P96345	S64098	UNC_MOD1885
P96371	S31441	UW_EPIC_13001
P96388	S26411	UW_EPIC_4095
P96391	S79736	UW_EPIC_415
P96414	S42653	JHU_TSS_519_1872_1
P96429	S77452	JHU_TSS_287_1432_1
P96473	S84796	UW_EPIC_2278_1
P96487	S38591	UNC_MOD0359
P96495	S97862	UNC_MOD0877
P96506	S14953	UW_EPIC_3000
P96510	S51035	JHU_TSS_193_1257_1
P96513	S96973	UW_EPIC_12976
P96519	S80793	JHU_TSS_82_1089_1
P96526	S31957	UNC_MOD0399
P96573	S40590	UNC_MOD1507
P96600	S25366	UW_EPIC_205
P96636	S52369	UW_EPIC_1848
P96651	S98320	UW_EPIC_4456
P96659	S23708	UW_EPIC_763
P96693	S12959	UNC_MOD1447
P96701	S43049	UNC_MOD0463
P96756	S27739	UNC_MOD2318
P96764	S43079	UNC_MOD1040
P96765	S52656	UNC_MOD1693
P96785	S18366	UNC_MOD1611
P96793	S61735	JHU_TSS_261_145_1
P96796	S84894	UNC_MOD0236
P96819	S19114	UW_EPIC_1004
P96869	S91512	UNC_MOD1164
P96897	S96867	UNC_MOD0407
P96901	S45685	JHU_TSS_582_1987_1
P96910	S91415	UW_EPIC_247
P96930	S27043	UNC_MOD1147
P96940	S88520	UNC_MOD0828
P96958	S61522	UNC_MOD0944
P96987	S61383	UW_EPIC_213
P97009	S59980	UNC_MOD2616
P97015	S40705	JHU_TSS_337_1527_1
P97053	S28116	UW_EPIC_185
P97068	S18428	UW_EPIC_2141
P97071	S83928	UW_EPIC_1538
P97099	S70141	UW_EPIC_4937
P97154	S52928	UW_EPIC_3303
P97162	S24288	UW_EPIC_2367
P97169	S50358	UNC_MOD0262
P97207	S39498	UNC_MOD2297
P97215	S15062	UNC_MOD2401
P97227	S45094	JHU_TSS_735_2264_1
P97245	S68598	JHU_CFRD_341_10401_1
P97278	S52380	UNC_MOD1003
P97288	S33327	JHU_TSS_710_2218_1
P97289	S74802	UNC_MOD1859
P97314	S96768	UNC_MOD0761
P97362	S23035	UNC_MOD1797
P97416	S92611	JHU_BL_03_1
P97487	S70127	UW_EPIC_35785
P97508	S41649	UNC_MOD1800
P97523	S42615	JHU_TSS_1012_2797_1
P97525	S39939	UW_EPIC_4139
P97542	S43998	UNC_MOD2194
P97585	S44313	JHU_TSS_492_1832_1
P97586	S62442	UW_EPIC_35551
P97608	S38975	JHU_BL_09_1
P97612	S43502	JHU_TSS_687_2178_1
P97627	S99213	JHU_TSS_478_2895_1
P97629	S39340	UNC_MOD1933
P97654	S90911	UW_EPIC_4687
P97672	S10857	UW_EPIC_994_2
P97686	S36927	UNC_MOD0172
P97732	S65476	UW_EPIC_1494
P97742	S63765	JHU_TSS_517_1868_1
P97768	S81155	JHU_TSS_123_1151_1
P97773	S71157	JHU_TSS_712_2221_1
P97773	S95458	UW_EPIC_3168
P97830	S59944	JHU_TSS_247_1355_1
P97838	S39015	JHU_TSS_913_2602_1
P97851	S72046	UW_EPIC_34744
P97868	S78390	UNC_MOD1229
P97881	S26279	UNC_CFLD3091
P97924	S42362	JHU_TSS_133_1167_1
P97965	S60195	UW_EPIC_10880
P98012	S48847	JHU_TSS_1053_2894_1
P98053	S84763	JHU_TSS_61_69_1
P98061	S13705	UNC_MOD1974
P98074	S98387	UNC_MOD1135
P98075	S55627	UW_EPIC_2297
P98079	S39247	JHU_TSS_190_1251_1
P98089	S85419	UW_EPIC_2078
P98092	S84558	UNC_MOD2308
P98106	S71221	JHU_TSS_139_1178_1
P98146	S64284	JHU_TSS_163_1218_1
P98176	S39242	UNC_MOD0374
P98213	S39240	UW_EPIC_3027
P98219	S71485	JHU_TSS_550_1927_1
P98248	S60277	UW_EPIC_2229_2
P98250	S43309	UW_EPIC_1136
P98263	S25657	JHU_CFRD_286_10345_1
P98276	S97861	JHU_TSS_619_2280_1
P98309	S65975	UNC_MOD0599
P98338	S25206	UNC_MOD1685
P98343	S31163	JHU_CFRD_295_10354_1
P98347	S51974	JHU_TSS_276_1406_1
P98355	S19537	UW_EPIC_2014
P98369	S69737	JHU_TSS_111_1138_1
P98370	S18068	UNC_MOD0378
P98386	S31763	JHU_TSS_268_1390_1
P98414	S69015	UNC_MOD0897
P98437	S97209	UNC_MOD1560
P98455	S17023	UNC_MOD1023
P98456	S43889	JHU_TSS_335_158_1
P98525	S37814	UW_EPIC_35137
P98558	S29795	UNC_MOD0431
P98606	S18441	UW_EPIC_2301
P98631	S22050	UNC_MOD0171
P98643	S66620	UNC_MOD1151
P98647	S69245	UNC_MOD0528
P98674	S42284	UW_EPIC_3627
P98675	S67474	JHU_TSS_728_2249_1
P98760	S37341	UW_EPIC_350_1
P98764	S20942	JHU_TSS_811_2415_1
P98766	S45262	UNC_MOD1626
P98786	S71451	UW_EPIC_2856
P98797	S17806	UNC_MOD2747
P98798	S97749	JHU_TSS_690_2185_1
P98833	S48856	UW_EPIC_442
P98868	S40052	JHU_TSS_565_1953_1
P98908	S63827	UW_EPIC_10175
P98918	S62753	JHU_TSS_607_2035_1
P98951	S90719	JHU_TSS_423_1739_1
P98970	S49100	UNC_CFLD9902
P98975	S74412	UNC_MOD0549
P98982	S75495	JHU_TSS_286_1431_1
P98988	S82806	JHU_TSS_1003_2783_1
P98999	S32485	JHU_TSS_474_178_1
P99017	S74658	JHU_TSS_31_57_1
P99026	S17213	UW_EPIC_273
P99048	S56249	UNC_MOD0522
P99056	S41970	UW_EPIC_35182
P99057	S81365	JHU_TSS_1034_2849_1
P99069	S42496	UW_EPIC_2234
P99098	S54688	UNC_MOD0783
P99107	S68111	JHU_TSS_798_2407_1
P99113	S46912	UNC_MOD1061
P99150	S41243	JHU_TSS_90_1106_1
P99153	S34228	UW_EPIC_8063
P99162	S93297	UW_EPIC_1682
P99178	S27492	UNC_MOD0871
P99196	S64204	JHU_TSS_954_2866_1
P99200	S87516	UNC_MOD2285
P99210	S77432	UW_EPIC_35778
P99244	S10939	UW_EPIC_2134
P99247	S23411	UNC_MOD1067
P99273	S68294	JHU_TSS_469_1817_1
P99289	S30540	UW_EPIC_1008
P99297	S41010	JHU_TSS_120_1149_1
P99301	S97577	UNC_MOD1120
P99320	S18949	UNC_MOD2464
P99355	S54222	JHU_TSS_1005_242_1
P99356	S19185	UNC_CFLD1072
P99357	S50008	UW_EPIC_165
P99368	S98630	JHU_TSS_124_1312_1
P99372	S24572	UW_EPIC_1924
P99379	S38211	UNC_MOD2247
P99406	S97737	UNC_MOD0908
P99423	S63653	UW_EPIC_105
P99462	S80076	JHU_TSS_944_2668_1
P99493	S12700	JHU_TSS_544_187_1
P99502	S41866	UNC_MOD1618
P99518	S27275	JHU_TSS_994_2765_1
P99543	S88135	UW_EPIC_2855
P99544	S18943	UW_EPIC_1590_1
P99548	S68285	UW_EPIC_5104
P99551	S95760	JHU_TSS_88_1101_1
P99552	S14004	UW_EPIC_3301
P99559	S50987	UW_EPIC_3642
P99567	S53479	UW_EPIC_3596
P99569	S59560	JHU_TSS_582_1986_1
P99570	S47910	JHU_TSS_399_1640_1
P99571	S45830	UW_EPIC_1007
P99575	S34312	UNC_MOD2506
P99591	S14583	JHU_TSS_226_1321_1
P99595	S74045	JHU_TSS_558_1943_1
P99602	S45028	JHU_CFRD_230_10284_1
P99623	S33325	UW_EPIC_4375
P99630	S59344	JHU_TSS_73_1069_1
P99632	S30065	UNC_MOD1585
P99646	S90305	UNC_MOD2690
P99662	S81560	UW_EPIC_13985
P99695	S16400	JHU_TSS_943_2665_1
P99726	S62207	JHU_TSS_302_1460_1
P99751	S29198	UW_EPIC_1531_1
P99758	S89784	JHU_TSS_912_2601_1
P99766	S77287	UW_EPIC_2404
P99781	S99228	JHU_TSS_698_203_1
P99785	S52878	JHU_CFRD_277_10336_1
P99798	S33582	JHU_TSS_308_1476_1
P99799	S33073	JHU_TSS_879_2548_1
P99817	S68753	UNC_MOD0016
P99821	S82580	UNC_MOD1846
P99832	S48851	UNC_MOD0654
P99834	S43547	JHU_TSS_377_1598_1
P99858	S81142	UW_EPIC_7215
P99883	S84287	JHU_TSS_391_1621_1
P99999	S87206	UNC_MOD1643
